id,room,toilet,area,x,y,khoang_cach,quan,polistic,furniture,direct,direct2,price,n_hospital
228,3,2,86,21.03512001,105.7674332,3.81,Nam Tu Liem,so do,day du,Dong - Nam,Tay - Bac,40,0
229,3,2,93,21.01188278,105.7864456,3.6,Nam Tu Liem,hdmb,day du,Tay - Bac,Dong - Nam,49.46236559,2
230,2,1,54,20.9941825,105.8172158,5.03,Thanh Xuan,so do,day du,Dong - Nam,Dong - Bac,22.22222222,2
231,3,2,101,20.99964523,105.7993851,4.36,Thanh Xuan,so do,day du,Dong - Nam,Tay - Bac,29.7029703,5
232,3,2,78.2,20.97396851,105.8216934,7.1,Hoang Mai,so do,day du,Dong - Bac,Dong - Nam,49.87212276,0
233,2,2,66,21.03314972,105.7321854,7.32,Hoai Duc,so do,day du,Tay - Bac,Dong - Nam,50,1
234,3,2,105,21.09144402,105.7847214,5.25,Bac Tu Liem,so do,day du,Bac,Nam,63.80952381,1
235,1,1,49.5,21.00174141,105.9421463,14.35,Gia Lam,so do,cao cap,Dong - Nam,Tay - Bac,36.26262626,0
236,2,2,70.8,20.95890427,105.8381805,9.04,Hoang Mai,so do,day du,Dong - Bac,Tay - Bac,32.48587571,2
237,3,2,95.2,21.02681732,105.7876663,2.34,Cau Giay,so do,day du,Dong - Nam,Tay - Bac,57.27941176,0
238,2,2,70,21.03314972,105.7321854,7.32,Hoai Duc,so do,day du,Dong - Nam,Dong - Nam,42.85714286,1
239,3,3,137,21.02041626,105.8072433,2.26,Dong Da,so do,cao cap,Tay - Nam,Tay - Nam,86.86131387,3
240,2,2,70,20.99357986,105.7982101,4.98,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,35,5
241,1,1,27,20.99895859,105.7880325,4.7,Nam Tu Liem,hdmb,day du,Tay - Bac,Dong - Nam,42.59259259,3
242,3,2,107,21.0555439,105.80513,1.26,Tay Ho,so do,day du,Bac,Nam,57.00934579,2
243,3,2,75.5,21.06687164,105.9036255,10.18,Long Bien,hdmb,day du,Dong - Bac,Tay - Nam,34.56953642,2
244,3,3,125,21.0288105,105.8235626,2.36,Ba Dinh,so do,cao cap,Tay - Bac,Dong - Nam,66.4,1
245,3,2,100,20.99964523,105.7993851,4.36,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,30,5
246,3,2,126,20.993824,105.80698,4.92,Thanh Xuan,so do,cao cap,Tay - Nam,Dong - Nam,39,5
247,1,1,59.4,20.9265482,105.849587,12.47,Thanh Tri,so do,co ban,Dong,Tay,16,1
248,2,2,69,20.97396851,105.8216934,7.1,Hoang Mai,so do,day du,Tay - Bac,Dong - Nam,30.42028986,0
249,3,2,101,20.99477196,105.8061295,4.82,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,52.47524752,5
250,3,2,123,21.07778629,105.7923004,3.7,Bac Tu Liem,so do,co ban,Tay - Bac,Dong - Nam,38.21138211,1
251,3,2,98,20.97602463,105.7615967,7.96,Ha Dong,so do,day du,Dong - Nam,Tay - Nam,24.43877551,1
252,2,2,82,20.99727631,105.8029861,4.57,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,40.85365854,5
253,4,3,197,21.03505135,105.7949753,1.25,Cau Giay,chua so,co ban,Tay - Bac,Dong - Nam,50,1
254,2,2,61,21.03512001,105.7674332,3.81,Nam Tu Liem,so do,day du,Tay - Bac,Dong - Nam,37.70491803,0
255,2,2,69.4,20.98434067,105.7768097,6.49,Nam Tu Liem,so do,day du,Tay - Nam,Dong - Bac,42.93948127,3
256,1,1,30,21.0024147,105.9641113,16.45,Gia Lam,so do,co ban,Dong - Nam,Dong - Nam,35,0
257,2,2,66.8,21.0599324,105.7833589,2.73,Bac Tu Liem,so do,cao cap,Dong - Bac,Tay - Nam,41.91616766,1
258,2,2,70,20.97321701,105.7788544,7.43,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,34.28571429,4
259,3,2,90,20.97434616,105.7541656,8.52,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,33.33333333,0
260,1,1,55,21.0294262,105.763559,4.33,Nam Tu Liem,hdmb,day du,Tay - Bac,Tay - Bac,16,0
261,2,1,46,21.06340631,105.8065756,2.06,Tay Ho,so do,day du,Tay,Bac,13.04347826,1
262,2,2,78,20.98434067,105.7768097,6.49,Nam Tu Liem,so do,day du,Tay - Bac,Dong - Nam,40.38461538,3
263,2,1,59,21.008366,105.80291,3.46,Cau Giay,so do,day du,Tay - Bac,Dong - Nam,33.89830508,3
264,2,2,65,20.96255493,105.7652512,8.95,Ha Dong,hdmb,day du,Tay - Bac,Dong - Nam,24.61538462,2
265,2,2,65,20.96728516,105.7781754,8.02,Ha Dong,hdmb,day du,Tay - Bac,Dong - Bac,32.30769231,3
266,2,2,68,21.02097893,105.7910614,2.58,Cau Giay,so do,day du,Dong - Nam,Tay - Bac,50,2
267,3,2,109,21.04044151,105.7807159,2.41,Cau Giay,so do,cao cap,Nam,Dong,56,1
268,2,2,86,21.01193619,105.7749939,4.29,Nam Tu Liem,so do,day du,Tay,Dong,36.74418605,0
269,4,3,143,21.0201683,105.7807541,3.3,Nam Tu Liem,so do,day du,Dong - Nam,Tay - Nam,95.1048951,0
270,2,2,97,20.97332001,105.7782822,7.45,Ha Dong,so do,day du,Tay - Nam,Dong - Bac,35.05154639,4
271,2,2,73,20.95850182,105.8263474,8.72,Hoang Mai,so do,co ban,Tay - Bac,Dong - Bac,30.1369863,1
272,2,2,75,20.97434616,105.7541656,8.52,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,36,0
273,3,2,98,20.97332001,105.7782822,7.45,Ha Dong,so do,day du,Tay - Bac,Tay - Nam,40.81632653,4
274,2,1,40,20.9979689,105.8445282,6.01,Hai Ba Trung,so do,co ban,Dong,Dong,36.25,3
275,3,2,127,20.97843933,105.772644,7.2,Ha Dong,so do,day du,Tay - Nam,Dong - Bac,25.98425197,2
276,2,2,62,20.97332001,105.7782822,7.45,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,40.32258065,4
277,2,2,70,20.973217,105.778854,7.43,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,34.28571429,4
278,2,2,88,21.00938606,105.7738724,4.56,Nam Tu Liem,so do,day du,Dong,Dong - Bac,51.13636364,0
279,2,2,90,20.99479103,105.8678436,7.94,Hai Ba Trung,so do,day du,Bac,Nam,46.66666667,0
280,2,1,62,21.03512001,105.7674332,3.81,Nam Tu Liem,so do,day du,Tay - Bac,Dong - Nam,45.96774194,0
281,2,2,75,21.08827972,105.8004074,4.56,Tay Ho,so do,day du,Dong - Nam,Tay - Bac,34.66666667,0
282,3,2,107,20.97366714,105.7587128,8.31,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,27.10280374,1
283,2,2,74,21.03656769,105.7604828,4.47,Nam Tu Liem,so do,day du,Dong - Bac,Tay - Nam,33.78378378,1
284,3,2,109,21.04015923,105.7613144,4.35,Nam Tu Liem,so do,cao cap,Tay - Bac,Dong - Nam,42.5,1
285,3,2,118,21.01193619,105.7749939,4.29,Nam Tu Liem,so do,cao cap,Tay - Bac,Nam,28,0
286,3,2,110,21.04016,105.761314,4.35,Nam Tu Liem,so do,cao cap,Tay - Nam,Dong - Bac,46,1
287,2,1,70,21.01682663,105.8152237,2.81,Dong Da,so do,day du,Tay - Nam,Dong - Bac,75,4
288,3,2,128,20.97366714,105.7587128,8.31,Ha Dong,so do,co ban,Nam,Bac,23.4375,1
289,3,2,112,20.973667,105.75871,8.31,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,27.67857143,1
290,1,1,45,21.0267424,105.8338142,3.33,Dong Da,so do,day du,Tay - Bac,Tay - Bac,38.88888889,2
291,2,2,68,21.044233,105.76732,3.74,Bac Tu Liem,so do,day du,Tay - Bac,Dong - Nam,44.11764706,0
292,2,2,77,20.99477196,105.8061295,4.82,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,42.85714286,5
293,2,1,50,21.0018407,105.859707,6.86,Hai Ba Trung,so do,day du,Bac,Bac,27.8,0
294,3,2,103.03,21.00522614,105.8050613,3.77,Thanh Xuan,so do,cao cap,Tay - Nam,Dong - Bac,70.67844317,4
295,3,2,105.8,20.93810272,105.8522491,11.51,Thanh Tri,so do,co ban,Tay - Bac,Dong - Nam,32.60869565,2
296,2,1,60,21.0071949,105.8211188,3.93,Dong Da,so do,day du,Tay - Nam,Dong - Bac,31.5,4
297,3,3,136,20.97366714,105.7587128,8.31,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,24.63235294,1
298,2,1,59,21.0104478,105.8184384,3.53,Dong Da,so do,day du,Tay - Nam,Dong - Bac,31.86440678,3
299,2,2,81,20.9952507,105.7844086,5.18,Nam Tu Liem,so do,day du,Tay - Bac,Dong - Nam,29.62962963,1
300,2,2,77,21.08234978,105.8717575,7.78,Dong Anh,so do,co ban,Tay - Bac,Dong - Nam,22.07792208,0
301,1,1,50,21.0024147,105.9641113,16.45,Gia Lam,chua so,day du,Tay - Nam,Tay - Nam,35,0
302,3,2,83,21.08234978,105.8717575,7.78,Dong Anh,so do,day du,Tay - Bac,Dong - Nam,25.30120482,0
303,2,2,78,21.04423332,105.7673187,3.74,Bac Tu Liem,so do,day du,Dong - Nam,Tay - Bac,30.12820513,0
304,3,2,80,21.0307312,105.7613297,4.51,Nam Tu Liem,so do,day du,Dong - Nam,Tay - Bac,37.5,1
305,2,2,84,20.97366714,105.7587128,8.31,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,30.35714286,1
306,2,1,52,21.0193276,105.8355011,3.88,Dong Da,so do,day du,Tay - Nam,Bac,19.03846154,1
307,2,2,78,21.04423332,105.7673187,3.74,Bac Tu Liem,so do,day du,Dong - Nam,Dong - Nam,26.28205128,0
308,2,2,73,20.95850182,105.8263474,8.72,Hoang Mai,so do,cao cap,Tay - Nam,Dong - Bac,30.1369863,1
309,3,2,100,21.04423332,105.7673187,3.74,Bac Tu Liem,so do,day du,Tay - Bac,Dong - Nam,34,0
310,3,2,100,20.98434067,105.7768097,6.49,Nam Tu Liem,so do,day du,Tay - Bac,Dong - Nam,35,3
311,3,3,146.2,21.02358246,105.8052292,1.93,Dong Da,hdmb,cao cap,Tay - Bac,Dong - Nam,85,3
312,3,2,105,20.99599457,105.8612671,7.35,Hai Ba Trung,so do,day du,Dong - Nam,Tay - Bac,66.66666667,0
313,4,4,170,21.02358246,105.8052292,1.93,Dong Da,hdmb,cao cap,Tay - Bac,Dong - Nam,85,3
314,3,2,101,20.97309303,105.8383713,7.75,Hoang Mai,so do,day du,Dong,Tay,35.14851485,1
315,3,2,106,20.99599457,105.8612671,7.35,Hai Ba Trung,so do,day du,Dong - Bac,Tay - Nam,67.9245283,0
316,2,2,70,21.0024147,105.9641113,16.45,Gia Lam,so do,cao cap,Dong - Bac,Tay - Nam,30.71428571,0
317,4,3,150,21.00522614,105.8050613,3.77,Thanh Xuan,so do,co ban,Dong - Bac,Tay - Nam,62.15333333,4
318,2,2,74,20.978577,105.787346,6.66,Ha Dong,so do,day du,Dong,Dong,36,3
319,3,2,128,20.99668503,105.873848,8.32,Hai Ba Trung,so do,cao cap,Bac,Nam,34.375,0
320,2,2,71,20.95658875,105.8448868,9.52,Hoang Mai,so do,co ban,Tay - Nam,Dong - Bac,39.15492958,2
321,2,2,75,20.97309303,105.8383713,7.75,Hoang Mai,so do,day du,Tay - Bac,Dong - Nam,35.33333333,1
322,3,2,80,21.0024147,105.9641113,16.45,Gia Lam,so do,co ban,Dong - Nam,Dong - Bac,29.375,0
323,1,1,47,21.0024147,105.9641113,16.45,Gia Lam,so do,day du,Dong - Nam,Dong - Nam,27.44680851,0
324,3,2,116,20.95990753,105.7681961,9.07,Ha Dong,so do,day du,Nam,Bac,25,2
325,2,2,63,21.0024147,105.9641113,16.45,Gia Lam,so do,day du,Tay - Bac,Dong - Nam,34.92063492,0
326,2,1,60,21.0071949,105.8211188,3.93,Dong Da,so do,day du,Tay - Nam,Dong - Bac,31.5,4
327,3,3,136,20.97366714,105.7587128,8.31,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,24.63235294,1
328,2,1,59,21.0104478,105.8184384,3.53,Dong Da,so do,day du,Tay - Nam,Dong - Bac,31.86440678,3
329,2,2,81,20.9952507,105.7844086,5.18,Nam Tu Liem,so do,day du,Tay - Bac,Dong - Nam,29.62962963,1
330,2,2,77,21.08234978,105.8717575,7.78,Dong Anh,so do,co ban,Tay - Bac,Dong - Nam,22.07792208,0
331,1,1,50,21.0024147,105.9641113,16.45,Gia Lam,chua so,day du,Tay - Nam,Tay - Nam,35,0
332,3,2,83,21.08234978,105.8717575,7.78,Dong Anh,so do,day du,Tay - Bac,Dong - Nam,25.30120482,0
333,2,2,78,21.04423332,105.7673187,3.74,Bac Tu Liem,so do,day du,Dong - Nam,Tay - Bac,30.12820513,0
334,3,2,80,21.0307312,105.7613297,4.51,Nam Tu Liem,so do,day du,Dong - Nam,Tay - Bac,37.5,1
335,3,2,80,21.0307312,105.7613297,4.51,Nam Tu Liem,so do,day du,Dong - Nam,Tay - Bac,37.5,1
336,2,2,84,20.97366714,105.7587128,8.31,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,30.35714286,1
337,2,1,52,21.0193276,105.8355011,3.88,Dong Da,so do,day du,Tay - Nam,Bac,19.03846154,1
338,2,2,78,21.04423332,105.7673187,3.74,Bac Tu Liem,so do,day du,Dong - Nam,Dong - Nam,26.28205128,0
339,2,2,73,20.95850182,105.8263474,8.72,Hoang Mai,so do,cao cap,Tay - Nam,Dong - Bac,30.1369863,1
340,3,2,100,21.04423332,105.7673187,3.74,Bac Tu Liem,so do,day du,Tay - Bac,Dong - Nam,34,0
341,3,2,100,20.98434067,105.7768097,6.49,Nam Tu Liem,so do,day du,Tay - Bac,Dong - Nam,35,3
342,3,3,146.2,21.02358246,105.8052292,1.93,Dong Da,hdmb,cao cap,Tay - Bac,Dong - Nam,85,3
343,3,2,105,20.99599457,105.8612671,7.35,Hai Ba Trung,so do,day du,Dong - Nam,Tay - Bac,66.66666667,0
344,4,4,170,21.02358246,105.8052292,1.93,Dong Da,hdmb,cao cap,Tay - Bac,Dong - Nam,85,3
345,3,2,101,20.97309303,105.8383713,7.75,Hoang Mai,so do,day du,Dong,Tay,35.14851485,1
346,3,2,106,20.99599457,105.8612671,7.35,Hai Ba Trung,so do,day du,Dong - Bac,Tay - Nam,67.9245283,0
347,2,2,70,21.0024147,105.9641113,16.45,Gia Lam,so do,cao cap,Dong - Bac,Tay - Nam,30.71428571,0
348,4,3,150,21.00522614,105.8050613,3.77,Thanh Xuan,so do,co ban,Dong - Bac,Tay - Nam,62.15333333,4
349,2,2,74,20.978577,105.787346,6.66,Ha Dong,so do,day du,Dong,Dong,36,3
350,3,2,128,20.99668503,105.873848,8.32,Hai Ba Trung,so do,cao cap,Bac,Nam,34.375,0
351,2,2,71,20.95658875,105.8448868,9.52,Hoang Mai,so do,co ban,Tay - Nam,Dong - Bac,39.15492958,2
352,2,2,75,20.97309303,105.8383713,7.75,Hoang Mai,so do,day du,Tay - Bac,Dong - Nam,35.33333333,1
353,3,2,80,21.0024147,105.9641113,16.45,Gia Lam,so do,co ban,Dong - Nam,Dong - Bac,29.375,0
354,1,1,47,21.0024147,105.9641113,16.45,Gia Lam,so do,day du,Dong - Nam,Dong - Nam,27.44680851,0
355,3,2,116,20.95990753,105.7681961,9.07,Ha Dong,so do,day du,Nam,Bac,25,2
356,2,2,63,21.0024147,105.9641113,16.45,Gia Lam,so do,day du,Tay - Bac,Dong - Nam,34.92063492,0
357,3,2,78,21.05760002,105.8845978,8.12,Long Bien,so do,day du,Tay - Bac,Dong - Nam,33.07692308,2
358,2,2,74,20.98304367,105.7573395,7.64,Ha Dong,hdmb,day du,Dong - Nam,Dong - Nam,41.89189189,0
359,2,2,70,21.03040504,105.7770309,3.04,Nam Tu Liem,so do,co ban,Nam,Bac,38.57142857,0
360,2,1,36,21.0163204,105.8411739,4.51,Dong Da,so do,day du,Dong,Dong - Bac,16.66666667,3
361,2,2,77.8,21.03656769,105.7604828,4.47,Nam Tu Liem,so do,day du,Tay - Bac,Dong - Nam,32.13367609,1
362,2,2,75,20.97321701,105.7788544,7.43,Ha Dong,so do,day du,Tay - Nam,Dong - Nam,32,4
363,2,1,48,21.0395998,105.8279835,2.35,Ba Dinh,so do,day du,Tay,Dong - Nam,12.5,4
364,2,2,78,20.97843933,105.772644,7.2,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,35.8974359,2
365,2,2,69,21.05760002,105.8845978,8.12,Long Bien,so do,day du,Tay - Bac,Dong - Nam,32.60869565,2
366,1,1,35,21.0260381,105.8398772,3.9,Dong Da,so do,day du,Tay,Dong - Nam,17.14285714,4
367,2,2,69.4,20.98434067,105.7768097,6.49,Nam Tu Liem,so do,day du,Tay - Nam,Dong - Bac,42.93948127,3
368,1,1,30,21.0024147,105.9641113,16.45,Gia Lam,so do,co ban,Dong - Nam,Dong - Nam,35,0
369,2,2,66.8,21.0599324,105.7833589,2.73,Bac Tu Liem,so do,cao cap,Dong - Bac,Tay - Nam,41.91616766,1
370,2,2,70,20.97321701,105.7788544,7.43,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,34.28571429,4
371,3,2,90,20.97434616,105.7541656,8.52,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,33.33333333,0
372,2,1,46,21.06340631,105.8065756,2.06,Tay Ho,so do,day du,Tay,Bac,13.04347826,1
373,2,2,73,20.95850182,105.8263474,8.72,Hoang Mai,so do,cao cap,Tay - Nam,Dong - Bac,30.1369863,1
374,1,1,33,20.9877606,105.8006384,5.53,Thanh Xuan,so do,day du,Dong,Dong - Nam,18.18181818,3
375,2,1,50,21.0260381,105.8398772,3.9,Dong Da,so do,day du,Tay - Bac,Nam,24.6,4
376,3,2,103,21.03445816,105.7696533,3.61,Nam Tu Liem,hdmb,cao cap,Tay - Nam,Dong - Bac,55.33980583,0
377,3,2,181,21.03004456,105.7766266,3.09,Nam Tu Liem,so do,cao cap,Dong - Nam,Tay - Bac,34.80662983,0
378,4,2,120,20.99727631,105.8029861,4.57,Thanh Xuan,so do,day du,Tay - Nam,Dong - Bac,37.5,5
379,2,1,48,21.04087,105.779158,2.56,Cau Giay,so do,day du,Dong - Bac,Dong - Nam,21.875,1
380,2,2,91.6,21.05060768,105.7909698,1.57,Bac Tu Liem,chua so,day du,Tay - Bac,Dong - Bac,21.61572052,1
381,2,2,91.6,21.05060768,105.7909698,1.57,Bac Tu Liem,chua so,day du,Dong - Bac,Tay - Nam,21.61572052,1
382,2,1,60,20.97332001,105.7782822,7.45,Ha Dong,so do,day du,Dong - Bac,Tay - Nam,41.66666667,4
383,2,2,91,20.97366714,105.7587128,8.31,Ha Dong,so do,day du,Dong - Bac,Tay - Nam,29.67032967,1
384,2,1,56,21.03506279,105.7496643,5.56,Nam Tu Liem,so do,day du,Tay - Bac,Dong - Nam,33.92857143,1
385,3,2,86.2,21.0555439,105.80513,1.26,Tay Ho,hdmb,day du,Nam,Bac,60.32482599,2
386,3,3,239.4,21.06970978,105.8112106,2.76,Tay Ho,so do,nguyen_ban,Tay - Bac,Dong - Nam,133.6675021,0
387,2,2,67,20.98424339,105.8084488,5.88,Thanh Tri,so do,day du,Tay - Bac,Dong - Nam,37.31343284,3
388,2,2,69,21.01901627,105.7932053,2.65,Cau Giay,so do,day du,Dong - Nam,Tay - Bac,42.75362319,2
389,2,2,72,21.03108406,105.7745667,3.24,Nam Tu Liem,so do,cao cap,Tay - Bac,Dong - Nam,45.13888889,0
390,3,2,82,21.00657463,105.7450485,6.99,Nam Tu Liem,so do,co ban,Tay - Nam,Dong - Bac,39.02439024,0
391,3,2,103.7,21.02216148,105.7717972,3.89,Nam Tu Liem,so do,day du,Dong - Nam,Tay - Bac,35.67984571,0
392,2,2,83,21.05967522,105.8040771,1.68,Tay Ho,so do,day du,Nam,Bac,40.96385542,2
393,3,2,109,21.05967522,105.8040771,1.68,Tay Ho,so do,nguyen_ban,Nam,Bac,60.55045872,2
394,3,2,116,20.97447205,105.7608795,8.13,Ha Dong,so do,co ban,Tay - Nam,Dong - Bac,23.70689655,1
395,2,2,70,21.01609802,105.7924881,2.95,Cau Giay,so do,day du,Tay - Bac,Dong - Nam,42.85714286,2
396,2,1,61.2,21.00522614,105.8050613,3.77,Thanh Xuan,so do,cao cap,Tay - Nam,Tay - Bac,69.52614379,4
397,4,3,141.6,21.02216148,105.7717972,3.89,Nam Tu Liem,so do,day du,Tay - Nam,Dong - Bac,42.37288136,0
398,3,2,139,20.96368217,105.7737045,8.51,Ha Dong,so do,day du,Dong - Bac,Dong - Nam,39.56834532,3
399,2,1,50,20.97145653,105.8281708,7.52,Hoang Mai,so do,day du,Tay - Bac,Dong - Nam,30,0
400,1,1,50,21.0024147,105.9641113,16.45,Gia Lam,chua so,day du,Tay - Nam,Tay - Nam,35,0
401,2,2,73,20.95850182,105.8263474,8.72,Hoang Mai,so do,co ban,Tay - Bac,Dong - Bac,30.1369863,1
402,2,2,81,20.9952507,105.7844086,5.18,Nam Tu Liem,so do,day du,Tay - Bac,Dong - Nam,29.62962963,1
403,4,3,127,20.94645882,105.8557816,10.92,Thanh Tri,so do,day du,Dong - Nam,Dong - Nam,24.01574803,3
404,2,1,62,21.03512001,105.7674332,3.81,Nam Tu Liem,so do,day du,Tay - Bac,Dong - Nam,45.96774194,0
405,2,1,62,21.03512001,105.7674332,3.81,Nam Tu Liem,so do,day du,Tay - Bac,Dong - Nam,45.96774194,0
406,3,2,76,21.12501717,105.8368835,8.82,Dong Anh,so do,day du,Dong - Bac,Tay - Bac,26.97368421,0
407,3,2,76.7,21.06687164,105.9036255,10.18,Long Bien,so do,day du,Tay - Bac,Dong - Bac,26.72750978,2
408,2,2,77,21.06269073,105.9083328,10.55,Long Bien,so do,cao cap,Tay - Bac,Dong - Nam,25.58441558,2
409,2,2,82,21.06269073,105.9083328,10.55,Long Bien,so do,day du,Dong - Bac,Tay - Nam,21.93902439,2
410,2,1,75,21.06269073,105.9083328,10.55,Long Bien,so do,day du,Tay - Bac,Dong - Nam,22.4,2
411,2,1,75,21.06269073,105.9083328,10.55,Long Bien,so do,day du,Dong - Nam,Tay - Bac,22.53333333,2
412,2,2,62,21.06269073,105.9083328,10.55,Long Bien,so do,day du,Dong - Nam,Tay - Bac,22.56451613,2
413,3,2,100,21.06269073,105.9083328,10.55,Long Bien,so do,cao cap,Tay - Nam,Dong - Bac,23.5,2
414,2,2,73,20.95850182,105.8263474,8.72,Hoang Mai,so do,cao cap,Tay - Nam,Dong - Bac,30.1369863,1
415,2,2,86,21.01193619,105.7749939,4.29,Nam Tu Liem,so do,day du,Tay,Dong,36.74418605,0
416,2,1,60,21.03506279,105.7496643,5.56,Nam Tu Liem,so do,day du,Tay - Nam,Dong - Bac,36.66666667,1
417,3,2,141.5,21.04423332,105.7673187,3.74,Bac Tu Liem,so do,day du,Dong - Nam,Dong - Bac,42.40282686,0
418,3,2,141.5,21.04423332,105.7673187,3.74,Bac Tu Liem,so do,day du,Dong - Nam,Dong - Bac,42.40282686,0
419,3,2,90,21.04956627,105.778595,2.69,Bac Tu Liem,so do,day du,Bac,Nam,46.11111111,1
420,3,2,100,20.99599457,105.8612671,7.35,Hai Ba Trung,so do,day du,Dong - Bac,Tay - Nam,72,0
421,2,2,109,21.00266647,105.8154297,4.17,Thanh Xuan,so do,cao cap,Tay - Bac,Dong - Nam,43.11926606,4
422,2,2,70,21.05900574,105.783226,2.68,Bac Tu Liem,so do,day du,Dong - Nam,Tay - Bac,29.28571429,1
423,3,2,80,21.0024147,105.9641113,16.45,Gia Lam,so do,co ban,Dong - Nam,Dong - Bac,29.375,0
424,2,2,70,21.0024147,105.9641113,16.45,Gia Lam,so do,cao cap,Dong - Bac,Tay - Nam,30.71428571,0
425,3,2,90,21.04956627,105.778595,2.69,Bac Tu Liem,so do,day du,Tay - Bac,Dong - Nam,44.44444444,1
426,1,1,45.1,21.02358246,105.8052292,1.93,Dong Da,hdmb,day du,Tay - Nam,Dong - Bac,64.30155211,3
427,2,2,68,20.99479103,105.8678436,7.94,Hai Ba Trung,so do,day du,Nam,Bac,52.94117647,0
428,2,2,54,21.03512001,105.7674332,3.81,Nam Tu Liem,so do,co ban,Tay - Nam,Dong - Nam,40.74074074,0
429,2,2,63,21.0024147,105.9641113,16.45,Gia Lam,so do,day du,Tay - Bac,Dong - Nam,34.92063492,0
430,3,2,94.6,21.0124321,105.767395,4.82,Nam Tu Liem,so do,day du,Tay - Nam,Dong - Bac,47.56871036,0
431,2,2,79,21.03656769,105.7604828,4.47,Nam Tu Liem,so do,day du,Dong - Nam,Tay - Bac,37.97468354,1
432,2,2,81.7,21.02216148,105.7717972,3.89,Nam Tu Liem,so do,day du,Dong - Nam,Tay - Bac,42.83965728,0
433,3,2,119,21.00522614,105.8050613,3.77,Thanh Xuan,so do,cao cap,Dong - Bac,Tay - Nam,62.18487395,4
434,2,2,69,21.01901627,105.7932053,2.65,Cau Giay,so do,day du,Dong - Nam,Tay - Bac,42.75362319,2
435,3,2,101,20.97309303,105.8383713,7.75,Hoang Mai,so do,day du,Bac,Tay,35.14851485,1
436,3,2,106.2,21.00522614,105.8050613,3.77,Thanh Xuan,so do,cao cap,Tay - Bac,Dong - Nam,64.03013183,4
437,3,2,117,20.97366714,105.7587128,8.31,Ha Dong,so do,day du,Dong - Bac,Tay - Nam,26.4957265,1
438,2,2,77,21.08234978,105.8717575,7.78,Dong Anh,so do,co ban,Tay - Bac,Dong - Nam,22.07792208,0
439,3,2,115,21.08229256,105.7918243,4.14,Bac Tu Liem,so do,day du,Tay,Dong,45.2173913,1
440,1,1,30,21.0024147,105.9641113,16.45,Gia Lam,so do,co ban,Dong - Nam,Dong - Nam,35,0
441,3,2,136,20.9919548,105.7851028,5.46,Nam Tu Liem,so do,day du,Tay - Bac,Tay - Nam,41.6,1
442,2,1,102,21.00836563,105.8029099,3.46,Cau Giay,so do,day du,Tay - Nam,Dong - Bac,35,3
443,4,3,181,21.03004456,105.7766266,3.09,Nam Tu Liem,so do,cao cap,Tay - Bac,Dong - Nam,30.93922652,0
444,2,2,62.99,21.00893211,105.7440033,6.96,Nam Tu Liem,chua so,cao cap,Tay - Nam,Dong - Bac,67.51865375,0
445,2,2,69,21.0024147,105.9641113,16.45,Gia Lam,so do,day du,Dong - Nam,Tay - Bac,33.33333333,0
446,3,2,105.5,20.9919548,105.7851028,5.46,Nam Tu Liem,so do,day du,Tay - Bac,Tay - Nam,42.456,1
447,2,2,80,21.02357674,105.7885666,2.52,Cau Giay,so do,day du,Nam,Bac,35,0
448,2,2,99,21.00631142,105.8074799,3.67,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,35.35353535,4
449,2,2,99,21.00481796,105.8046722,3.81,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,35.35353535,4
450,3,2,98,21.02681732,105.7876663,2.34,Cau Giay,so do,cao cap,Dong - Bac,Tay - Nam,59.18367347,0
451,3,3,100,21.02681732,105.7876663,2.34,Cau Giay,so do,cao cap,Dong - Bac,Tay - Nam,59,0
452,3,3,100,21.02681732,105.7876663,2.34,Cau Giay,so do,cao cap,Dong - Bac,Tay - Nam,58.5,0
453,2,2,74,20.98304367,105.7573395,7.64,Ha Dong,hdmb,day du,Dong - Nam,Dong - Nam,41.89189189,0
454,3,2,148.8,21.03505135,105.7949753,1.25,Cau Giay,hdmb,day du,Dong - Nam,Tay - Bac,43.6827957,1
455,2,2,78,20.97843933,105.772644,7.2,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,35.8974359,2
456,4,3,127,20.94645882,105.8557816,10.92,Thanh Tri,so do,co ban,Dong - Bac,Tay - Nam,22.83464567,3
